entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,96129.97,98527.98,0.10402583086211303,249.45498266565514,0.024945498266565513,long,signal
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,97690.37,99037.57,0.10491776193155636,141.34520887419396,0.013790509750347058,long,signal
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00+00:00,100750.89,97952.26,0.1031335821603149,-288.63273704132257,-0.02777771987919913,long,stop_loss
2025-01-08 05:00:00+00:00,2025-01-08 06:00:00+00:00,97733.58,95284.31,0.10336434472674108,-253.16718860886556,-0.025060680269770166,long,stop_loss
2025-01-10 06:00:00+00:00,2025-01-10 07:00:00+00:00,93421.94,94492.63,0.10542491695087536,112.87740433013299,0.011460798180812796,long,signal
2025-01-13 09:00:00+00:00,2025-01-13 10:00:00+00:00,94246.36,91644.96,0.10570039702562299,-274.96901282245506,-0.027602127021139004,long,stop_loss
2025-01-13 22:00:00+00:00,2025-01-13 23:00:00+00:00,90851.22,94536.1,0.10662386985444267,392.8961655492392,0.040559499366106526,long,take_profit
2025-01-17 00:00:00+00:00,2025-01-17 01:00:00+00:00,97618.89,101659.8,0.10325670393247226,417.2510474877668,0.04139475464226241,long,take_profit
2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,103159.29,105568.29,0.10175579795512692,245.12971727390075,0.02335223516951309,long,signal
2025-01-20 05:00:00+00:00,2025-01-20 06:00:00+00:00,101331.57,107486.5,0.10601025512294189,652.485699563848,0.06074049775405624,long,take_profit
2025-01-21 16:00:00+00:00,2025-01-21 17:00:00+00:00,101187.75,106173.26,0.11260919713376463,561.4142784023543,0.04926989680074905,long,take_profit
2025-01-23 01:00:00+00:00,2025-01-23 02:00:00+00:00,104984.83,102655.34,0.11388393509495082,-265.2914879643376,-0.022188824804497995,long,stop_loss
2025-01-23 16:00:00+00:00,2025-01-23 17:00:00+00:00,102075.22,105927.78,0.11453116709138719,441.2381930895944,0.037742362935881964,long,signal
2025-01-25 18:00:00+00:00,2025-01-25 19:00:00+00:00,104385.98,105055.16,0.11622281335864934,77.77398224334185,0.006410631006194583,long,signal
2025-01-27 03:00:00+00:00,2025-01-27 04:00:00+00:00,102620.0,100410.04,0.11898076644945473,-262.9427346226377,-0.021535373221594295,long,stop_loss
2025-01-28 05:00:00+00:00,2025-01-28 06:00:00+00:00,100374.08,102744.38,0.11902339247762375,282.1211471897119,0.023614662271375268,long,signal
2025-01-29 10:00:00+00:00,2025-01-29 11:00:00+00:00,101264.48,102646.0,0.12076282488795792,166.83625783921212,0.013642690902081402,long,signal
2025-01-31 19:00:00+00:00,2025-01-31 20:00:00+00:00,104007.58,101680.02,0.11918189927550787,-277.4030214777008,-0.02237875354853942,long,stop_loss
2025-02-02 02:00:00+00:00,2025-02-02 03:00:00+00:00,102500.0,99206.86,0.11822846733630855,-389.3428949238911,-0.03212819512195121,long,stop_loss
2025-02-02 16:00:00+00:00,2025-02-02 17:00:00+00:00,99538.6,97228.85,0.11783443816818535,-272.1680935589661,-0.023204565866909922,long,stop_loss
2025-02-03 14:00:00+00:00,2025-02-03 15:00:00+00:00,93435.82,98842.0,0.12261793082662267,662.8946052762701,0.057859822924441535,long,take_profit
2025-02-06 09:00:00+00:00,2025-02-06 10:00:00+00:00,98338.23,99013.3,0.12324608159781845,83.19973230424017,0.006864776801453585,long,signal
2025-02-07 12:00:00+00:00,2025-02-07 13:00:00+00:00,96507.75,98828.01,0.1264458165387679,293.38717028224096,0.024042214226318557,long,signal
2025-02-09 03:00:00+00:00,2025-02-09 04:00:00+00:00,96300.01,97220.59,0.12976518300830414,119.45923217378486,0.00955950056495323,long,signal
2025-02-10 10:00:00+00:00,2025-02-10 11:00:00+00:00,96171.17,97661.16,0.13118118094565456,195.45864779721654,0.015493104638323577,long,signal
2025-02-13 02:00:00+00:00,2025-02-13 03:00:00+00:00,95469.28,97498.42,0.13419297077889894,272.2963247262949,0.021254376276850517,long,signal
2025-02-14 05:00:00+00:00,2025-02-14 06:00:00+00:00,95925.11,96834.29,0.13639392882686105,124.00663221080458,0.009478018841990309,long,signal
2025-02-18 15:00:00+00:00,2025-02-18 16:00:00+00:00,96842.37,94639.98,0.1363825488601696,-300.36756178414885,-0.022742008482444197,long,stop_loss
2025-02-19 06:00:00+00:00,2025-02-19 07:00:00+00:00,94102.16,95687.71,0.13716201303429668,217.4772297665295,0.016849241292654738,long,signal
2025-02-22 08:00:00+00:00,2025-02-22 09:00:00+00:00,95285.11,96493.95,0.1377415519197281,166.50749762264363,0.01268655721759671,long,signal
2025-02-24 17:00:00+00:00,2025-02-24 18:00:00+00:00,96115.99,94161.67,0.1382831974561636,-270.2496184525306,-0.020332933157115762,long,stop_loss
2025-02-24 22:00:00+00:00,2025-02-24 23:00:00+00:00,93943.51,91552.88,0.13860432514616622,-331.35165782417795,-0.025447526923360542,long,stop_loss
2025-02-25 06:00:00+00:00,2025-02-25 07:00:00+00:00,91857.29,89320.01,0.13814499804629485,-350.5125406429028,-0.027621977526225725,long,stop_loss
2025-02-25 13:00:00+00:00,2025-02-25 14:00:00+00:00,89400.53,87157.25,0.13802057557091701,-309.6187967667266,-0.025092468691181126,long,stop_loss
2025-02-26 17:00:00+00:00,2025-02-26 18:00:00+00:00,87231.26,84258.94,0.13790347416944693,-409.89325434332943,-0.034074023463606884,long,stop_loss
